ELEM_KOD;TELEP_NEV;JARAS_NEV;MEGYE_NEV;REGIO_NEV;NAGYREGIO_NEV;VALUE;
3123;Szatmárcseke;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;802;
2674;Parasznya;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1550;
2672;Grábóc;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;931;
2742;Bódvalenke;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;267;
1622;Lipót;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1569;
1527;Rábaszentandrás;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1667;
1594;Sajómercse;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1051;
3014;Szenyér;Marcali;Somogy;Dél-Dunántúl;Dunántúl;654;
2449;Kisbárapáti;Tabi;Somogy;Dél-Dunántúl;Dunántúl;1057;
2482;Biharnagybajom;Püspökladányi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;1131;
2703;Gyanógeregye;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;1888;
1950;Galgahévíz;Aszódi;Pest;Pest;Közép-Magyarország;1700;
2728;Magyarnádalja;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;1963;
0261;Sopronnémeti;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1672;
3349;Szárliget;Tatabányai;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;2327;
1669;Szőc;Ajkai;Veszprém;Közép-Dunántúl;Dunántúl;965;
1673;Tarany;Nagyatádi;Somogy;Dél-Dunántúl;Dunántúl;977;
0927;Varászló;Marcali;Somogy;Dél-Dunántúl;Dunántúl;1028;
2680;Rönök;Szentgotthárdi;Vas;Nyugat-Dunántúl;Dunántúl;1131;
1614;Külsővat;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;1508;
1700;Balatongyörök;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;1403;
1639;Nagybárkány;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;1077;
2930;Kispalád;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;514;
1697;Kisherend;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;1147;
1406;Pápoc;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;1191;
0863;Tiszapalkonya;Tiszaújvárosi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1481;
2463;Koroncó;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1890;
1280;Hajdúdorog;Hajdúböszörményi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;1385;
2737;Balatonberény;Marcali;Somogy;Dél-Dunántúl;Dunántúl;1340;
2985;Kisoroszi;Szentendrei;Pest;Pest;Közép-Magyarország;1563;
2149;Tiszasas;Kunszentmártoni;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;1307;
3354;Nagyszentjános;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;2264;
2142;Szomor;Tatabányai;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;2208;
3036;Bagod;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;1628;
0597;Csokonyavisonta;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;1007;
3364;Csém;Komáromi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;1841;
2701;Váraszó;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;1174;
2915;Vágáshuta;Sátoraljaújhelyi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;2206;
2909;Sopronhorpács;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1790;
2352;Tiszalök;Tiszavasvári;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;1514;
2390;Gyugy;Fonyódi;Somogy;Dél-Dunántúl;Dunántúl;961;
2357;Jászfelsőszentgyörgy;Jászberényi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;1358;
2112;Szentkirály;Tiszakécskei;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1555;
1254;Abaliget;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;1608;
2579;Vitnyéd;Kapuvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1456;
3358;Érsekhalma;Bajai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1099;
2710;Vasmegyer;Kemecsei;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;1076;
3185;Ramocsaháza;Baktalórántházai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;1022;
0336;Szilsárkány;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1787;
2892;Nagytótfalu;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;981;
2363;Mernye;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;1466;
2393;Méhkerék;Sarkadi;Békés;Dél-Alföld;Alföld és Észak;1338;
2965;Pat;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;1124;
1303;Zsurk;Záhonyi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;1183;
2511;Tótszerdahely;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;1364;
2096;Gibárt;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1680;
0732;Debercsény;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;1839;
3411;Csincse;Mezőkövesdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1623;
3008;Szamostatárfalva;Csengeri;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;577;
0606;Újpetre;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;1298;
2368;Pátyod;Csengeri;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;958;
2389;Rezi;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;1185;
1317;Csépa;Kunszentmártoni;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;967;
2504;Somogybükkösd;Csurgói;Somogy;Dél-Dunántúl;Dunántúl;890;
2765;Rózsaszentmárton;Hatvani;Heves;Észak-Magyarország;Alföld és Észak;1883;
3428;Nagykeresztúr;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;1693;
3190;Rásonysápberencs;Szikszói;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1322;
2696;Magyargéc;Szécsényi;Nógrád;Észak-Magyarország;Alföld és Észak;930;
2757;Kelebia;Kiskunhalasi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1398;
2034;Vashosszúfalu;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;1474;
2355;Nagyacsád;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;1727;
2519;Bogács;Mezőkövesdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1292;
1756;Nemesvid;Marcali;Somogy;Dél-Dunántúl;Dunántúl;741;
2841;Visegrád;Szentendrei;Pest;Pest;Közép-Magyarország;1682;
3165;Albertirsa;Ceglédi;Pest;Pest;Közép-Magyarország;1817;
1647;Balatonújlak;Marcali;Somogy;Dél-Dunántúl;Dunántúl;1232;
0588;Palotás;Pásztói;Nógrád;Észak-Magyarország;Alföld és Észak;1903;
3029;Tiszatardos;Tokaji;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1036;
0734;Papkeszi;Balatonalmádi;Veszprém;Közép-Dunántúl;Dunántúl;1594;
3294;Nemesbük;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;886;
0604;Kunbaja;Bácsalmási;Bács-Kiskun;Dél-Alföld;Alföld és Észak;928;
2539;Igrici;Mezőcsáti;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1263;
0377;Arnót;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1914;
1104;Lakócsa;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;856;
2609;Lónya;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;582;
1124;Pócspetri;Nyírbátori;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;1266;
1975;Nyalka;Pannonhalmi;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;2035;
2353;Felsővadász;Szikszói;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;616;
0930;Szemely;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;1431;
2532;Erdőbénye;Tokaji;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1277;
2536;Dunabogdány;Szentendrei;Pest;Pest;Közép-Magyarország;1781;
2262;Ónod;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1242;
1113;Vekerd;Berettyóújfalui;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;881;
0446;Szakály;Tamási;Tolna;Dél-Dunántúl;Dunántúl;1211;
3026;Dormánd;Füzesabonyi;Heves;Észak-Magyarország;Alföld és Észak;1255;
1279;Ópusztaszer;Kisteleki;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;1085;
1838;Nagydorog;Paksi;Tolna;Dél-Dunántúl;Dunántúl;1325;
1005;Borsfa;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;1370;
2836;Potony;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;801;
2575;Pákozd;Gárdonyi;Fejér;Közép-Dunántúl;Dunántúl;2357;
1137;Füzérkomlós;Sátoraljaújhelyi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1329;
0810;Sárhida;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;1691;
2247;Sajólászlófalva;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1505;
0417;Tárnokréti;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1537;
1804;Karmacs;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;1068;
1356;Gosztola;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;1254;
2167;Sajókápolna;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1734;
1590;Nágocs;Tabi;Somogy;Dél-Dunántúl;Dunántúl;1362;
1714;Kenderes;Karcagi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;1185;
3022;Tardos;Tatai;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;2007;
0828;Telki;Budakeszi;Pest;Pest;Közép-Magyarország;3439;
2315;Bakonykúti;Székesfehérvári;Fejér;Közép-Dunántúl;Dunántúl;2193;
0741;Kengyel;Törökszentmiklósi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;1517;
2497;Hernádszurdok;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;855;
2326;Nyírmeggyes;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;1685;
2813;Kunszentmiklós;Kunszentmiklósi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1631;
2695;Balkány;Nagykállói;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;1265;
0830;Bócsa;Kiskőrösi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1149;
2772;Salomvár;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;1558;
1361;Drávagárdony;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;669;
1052;Detek;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1144;
2192;Kápolnásnyék;Gárdonyi;Fejér;Közép-Dunántúl;Dunántúl;2241;
2298;Sótony;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;1724;
2046;Baranyahídvég;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;835;
0538;Sümegprága;Sümegi;Veszprém;Közép-Dunántúl;Dunántúl;1582;
3232;Encsencs;Nyírbátori;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;918;
2124;Sükösd;Bajai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1150;
0670;Borsodivánka;Mezőkövesdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;993;
1023;Egyházashetye;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;1659;
1046;Kölesd;Szekszárdi;Tolna;Dél-Dunántúl;Dunántúl;1320;
2561;Méra;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1097;
2198;Mihályi;Kapuvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1677;
2272;Alsóújlak;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;1600;
1778;Mogyoród;Gödöllői;Pest;Pest;Közép-Magyarország;2192;
0896;Őcsény;Szekszárdi;Tolna;Dél-Dunántúl;Dunántúl;1615;
3130;Adorjánháza;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;1211;
1383;Mezőcsát;Mezőcsáti;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1344;
2605;Hőgyész;Tamási;Tolna;Dél-Dunántúl;Dunántúl;1272;
0574;Kőszegdoroszló;Kőszegi;Vas;Nyugat-Dunántúl;Dunántúl;1621;
2299;Eperjes;Szentesi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;1432;
0798;Bucsuta;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;966;
1781;Tiszabecs;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;768;
2488;Hernádpetri;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;572;
0708;Tiszanána;Hevesi;Heves;Észak-Magyarország;Alföld és Észak;850;
1365;Balassagyarmat;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;2018;
2218;Hejce;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1649;
2597;Nyírcsászári;Nyírbátori;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;1420;
3322;Márokpapi;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;781;
0774;Répcevis;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1696;
1051;Maroslele;Makói;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;1381;
1943;Mezőkövesd;Mezőkövesdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1797;
1147;Lendvajakabfa;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;1023;
2244;Edve;Kapuvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1482;
3323;Gödre;Hegyháti;Baranya;Dél-Dunántúl;Dunántúl;1021;
2097;Téseny;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;663;
0543;Magyarhertelend;Komlói;Baranya;Dél-Dunántúl;Dunántúl;1534;
0345;Boldog;Hatvani;Heves;Észak-Magyarország;Alföld és Észak;1848;
0848;Szentistvánbaksa;Szikszói;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;973;
0517;Hajdúszoboszló;Hajdúszoboszlói;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;1617;
1776;Zsombó;Mórahalmi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;1633;
3069;Kartal;Aszódi;Pest;Pest;Közép-Magyarország;1855;
2268;Letkés;Szobi;Pest;Pest;Közép-Magyarország;1916;
1988;Váchartyán;Váci;Pest;Pest;Közép-Magyarország;1826;
0819;Bordány;Mórahalmi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;1380;
1684;Csány;Hatvani;Heves;Észak-Magyarország;Alföld és Észak;1235;
1777;Pusztavám;Móri;Fejér;Közép-Dunántúl;Dunántúl;1971;
3160;Zemplénagárd;Cigándi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;840;
0439;Makád;Ráckevei;Pest;Pest;Közép-Magyarország;1613;
0485;Somogyudvarhely;Csurgói;Somogy;Dél-Dunántúl;Dunántúl;1328;
2354;Magyarlukafa;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;486;
3393;Hobol;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;1372;
2551;Nemeskisfalud;Marcali;Somogy;Dél-Dunántúl;Dunántúl;421;
2243;Kocsola;Dombóvári;Tolna;Dél-Dunántúl;Dunántúl;928;
1686;Zsebeháza;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1670;
1080;Nyírparasznya;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;1073;
0281;Miszla;Tamási;Tolna;Dél-Dunántúl;Dunántúl;996;
0777;Dencsháza;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;1134;
0854;Őrbottyán;Váci;Pest;Pest;Közép-Magyarország;2015;
2324;Adács;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;1682;
1737;Aba;Székesfehérvári;Fejér;Közép-Dunántúl;Dunántúl;1908;
2148;Nagydobos;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;1041;
2075;Hidegkút;Veszprémi;Veszprém;Közép-Dunántúl;Dunántúl;1981;
2306;Orosháza;Orosházi;Békés;Dél-Alföld;Alföld és Észak;1680;
0542;Királyszentistván;Balatonalmádi;Veszprém;Közép-Dunántúl;Dunántúl;1862;
2333;Jászfényszaru;Jászberényi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;2043;
1362;Mucsfa;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;1281;
1118;Kisdér;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;930;
1971;Nagykőrös;Nagykőrösi;Pest;Pest;Közép-Magyarország;1695;
2547;Oltárc;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;771;
0552;Szörény;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;1074;
2638;Gátér;Kiskunfélegyházi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1669;
1543;Petőfiszállás;Kiskunfélegyházi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1346;
1121;Szűr;Mohácsi;Baranya;Dél-Dunántúl;Dunántúl;1178;
1892;Csolnok;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;2074;
1431;Sajókaza;Kazincbarcikai;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;981;
0743;Parád;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;1372;
2852;Varga;Hegyháti;Baranya;Dél-Dunántúl;Dunántúl;729;
2596;Konyár;Derecskei;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;772;
0329;Molnaszecsőd;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;2139;
1986;Pápadereske;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;1609;
1613;Rakacaszend;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;610;
0248;Zalacséb;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;1636;
3056;Medina;Szekszárdi;Tolna;Dél-Dunántúl;Dunántúl;1281;
0368;Magyarhomorog;Berettyóújfalui;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;1223;
1409;Tiszaug;Tiszakécskei;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1288;
0396;Ruzsa;Mórahalmi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;1129;
2570;Szentbalázs;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;1500;
3266;Nemesnép;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;952;
1865;Szentgyörgyvölgy;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;1076;
1920;Dúzs;Tamási;Tolna;Dél-Dunántúl;Dunántúl;1360;
2042;Szelevény;Kunszentmártoni;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;1368;
0388;Szerecseny;Téti;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1830;
2351;Porva;Zirci;Veszprém;Közép-Dunántúl;Dunántúl;1839;
1868;Penc;Váci;Pest;Pest;Közép-Magyarország;2016;
2273;Drávapalkonya;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;557;
2219;Poroszló;Füzesabonyi;Heves;Észak-Magyarország;Alföld és Észak;1153;
1196;Bátya;Kalocsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1231;
1947;Kustánszeg;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;1268;
0868;Süttő;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;1914;
0721;Acsád;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;1482;
2771;Izmény;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;1032;
3291;Bér;Pásztói;Nógrád;Észak-Magyarország;Alföld és Észak;1122;
2418;Gencsapáti;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;2106;
1335;Égerszög;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1245;
3337;Miklósi;Tabi;Somogy;Dél-Dunántúl;Dunántúl;1074;
0644;Kalocsa;Kalocsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1629;
2833;Kapuvár;Kapuvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1535;
1748;Újbarok;Bicskei;Fejér;Közép-Dunántúl;Dunántúl;2322;
0752;Drágszél;Kalocsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1303;
0596;Magyarcsanád;Makói;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;908;
1934;Kétvölgy;Szentgotthárdi;Vas;Nyugat-Dunántúl;Dunántúl;1408;
0987;Chernelházadamonya;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;1685;
0835;Harkakötöny;Kiskunhalasi;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1394;
3339;Kapoly;Tabi;Somogy;Dél-Dunántúl;Dunántúl;1347;
1720;Nyíregyháza;Nyíregyházi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;1914;
0832;Gyöngyöspata;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;1472;
1027;Sé;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;2276;
1225;Füzesgyarmat;Szeghalmi;Békés;Dél-Alföld;Alföld és Észak;1526;
2059;Nagycsepely;Siófoki;Somogy;Dél-Dunántúl;Dunántúl;888;
0876;Alsószenterzsébet;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;1455;
2847;Kisléta;Nyírbátori;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;1006;
0509;Viss;Sárospataki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;867;
1140;Mecsekpölöske;Komlói;Baranya;Dél-Dunántúl;Dunántúl;1209;
0785;Tiszaszőlős;Tiszafüredi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;1200;
3241;Tengőd;Tabi;Somogy;Dél-Dunántúl;Dunántúl;1083;
1377;Sáska;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;1443;
1767;Lajosmizse;Kecskeméti;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1429;
2322;Alsóregmec;Sátoraljaújhelyi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1629;
3381;Szegi;Tokaji;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1451;
1423;Buják;Pásztói;Nógrád;Észak-Magyarország;Alföld és Észak;1499;
0850;Kishódos;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;806;
2606;Csipkerek;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;1486;
0730;Adásztevel;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;1685;
1223;Balatonederics;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;1348;
2109;Pécsudvard;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;1726;
1337;Kázsmárk;Szikszói;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1033;
0314;Vönöck;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;1936;
0449;Sényő;Nyíregyházi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;1399;
1499;Hegyháthodász;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;1174;
0834;Okorvölgy;Szentlőrinci;Baranya;Dél-Dunántúl;Dunántúl;611;
2094;Kistolmács;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;1290;
1154;Szentjakabfa;Balatonfüredi;Veszprém;Közép-Dunántúl;Dunántúl;1467;
0805;Nemesszentandrás;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;1475;
1410;Kajdacs;Paksi;Tolna;Dél-Dunántúl;Dunántúl;1311;
3279;Barcs;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;1427;
2960;Pilisborosjenő;Pilisvörösvári;Pest;Pest;Közép-Magyarország;2609;
1408;Sénye;Zalaszentgróti;Zala;Nyugat-Dunántúl;Dunántúl;1490;
0497;Ipolytölgyes;Szobi;Pest;Pest;Közép-Magyarország;1629;
1880;Tornanádaska;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;204;
1382;Somodor;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;1405;
2240;Hajdúnánás;Hajdúnánási;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;1494;
1242;Rákócziújfalu;Szolnoki;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;1640;
2065;Márok;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;1209;
1695;Tornyospálca;Kisvárdai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;1201;
0775;Óföldeák;Makói;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;991;
2130;Sárvár;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;2056;
1551;Kőröshegy;Siófoki;Somogy;Dél-Dunántúl;Dunántúl;1209;
1761;Gombosszeg;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;1932;
0513;Birján;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;1746;
1161;Körösladány;Szeghalmi;Békés;Dél-Alföld;Alföld és Észak;1448;
2021;Parádsasvár;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;1323;
0479;Rábacsanak;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1796;
1706;Keresztéte;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1919;
1153;Magyardombegyház;Mezőkovácsházai;Békés;Dél-Alföld;Alföld és Észak;831;
1022;Szalafő;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;1210;
2401;Diósd;Érdi;Pest;Pest;Közép-Magyarország;2890;
1972;Versend;Bólyi;Baranya;Dél-Dunántúl;Dunántúl;614;
1266;Kaposkeresztúr;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;602;
0742;Bazsi;Sümegi;Veszprém;Közép-Dunántúl;Dunántúl;1293;
